setCode,rarity,subtype_category,Common,Rare,Uncommon,Mythical,Angle,Other,Human,Zombies
NEO,common,Other,167,207,124,76,,,,
NEO,uncommon,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,mythic,Other,167,207,124,76,,,,
NEO,mythic,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,uncommon,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,common,Human,167,207,124,76,,,,
NEO,common,Human,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,common,Human,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,uncommon,Human,167,207,124,76,,,,
NEO,uncommon,Human,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,uncommon,Other,167,207,124,76,,,,
NEO,uncommon,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,mythic,Other,167,207,124,76,,,,
NEO,uncommon,Other,167,207,124,76,,,,
NEO,rare,Human,167,207,124,76,,,,
NEO,rare,Human,167,207,124,76,,,,
NEO,uncommon,Other,167,207,124,76,,,,
NEO,rare,Human,167,207,124,76,,,,
NEO,mythic,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,uncommon,Human,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,uncommon,Human,167,207,124,76,,,,
NEO,uncommon,Human,167,207,124,76,,,,
NEO,uncommon,Other,167,207,124,76,,,,
NEO,uncommon,Other,167,207,124,76,,,,
NEO,uncommon,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,common,Human,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,mythic,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,uncommon,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,uncommon,Other,167,207,124,76,,,,
NEO,uncommon,Human,167,207,124,76,,,,
NEO,uncommon,Other,167,207,124,76,,,,
NEO,uncommon,Other,167,207,124,76,,,,
NEO,uncommon,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,mythic,Other,167,207,124,76,,,,
NEO,mythic,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,uncommon,Other,167,207,124,76,,,,
NEO,uncommon,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,uncommon,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,rare,Human,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,common,Human,167,207,124,76,,,,
NEO,uncommon,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,mythic,Other,167,207,124,76,,,,
NEO,uncommon,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,uncommon,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,mythic,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,uncommon,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,uncommon,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,uncommon,Human,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,uncommon,Other,167,207,124,76,,,,
NEO,uncommon,Human,167,207,124,76,,,,
NEO,uncommon,Other,167,207,124,76,,,,
NEO,uncommon,Human,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,common,Human,167,207,124,76,,,,
NEO,common,Human,167,207,124,76,,,,
NEO,uncommon,Other,167,207,124,76,,,,
NEO,uncommon,Human,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,common,Human,167,207,124,76,,,,
NEO,uncommon,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,common,Human,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,uncommon,Other,167,207,124,76,,,,
NEO,uncommon,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,common,Human,167,207,124,76,,,,
NEO,uncommon,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,uncommon,Human,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,uncommon,Other,167,207,124,76,,,,
NEO,uncommon,Human,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,common,Human,167,207,124,76,,,,
NEO,uncommon,Other,167,207,124,76,,,,
NEO,uncommon,Other,167,207,124,76,,,,
NEO,uncommon,Other,167,207,124,76,,,,
NEO,uncommon,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,uncommon,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,uncommon,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,uncommon,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,mythic,Other,167,207,124,76,,,,
NEO,mythic,Other,167,207,124,76,,,,
NEO,common,Human,167,207,124,76,,,,
NEO,common,Human,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,uncommon,Other,167,207,124,76,,,,
NEO,mythic,Other,167,207,124,76,,,,
NEO,mythic,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,uncommon,Other,167,207,124,76,,,,
NEO,uncommon,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,uncommon,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,uncommon,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,uncommon,Other,167,207,124,76,,,,
NEO,uncommon,Human,167,207,124,76,,,,
NEO,uncommon,Human,167,207,124,76,,,,
NEO,uncommon,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,uncommon,Other,167,207,124,76,,,,
NEO,uncommon,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,mythic,Other,167,207,124,76,,,,
NEO,mythic,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,uncommon,Other,167,207,124,76,,,,
NEO,rare,Human,167,207,124,76,,,,
NEO,uncommon,Human,167,207,124,76,,,,
NEO,mythic,Other,167,207,124,76,,,,
NEO,mythic,Other,167,207,124,76,,,,
NEO,mythic,Other,167,207,124,76,,,,
NEO,rare,Human,167,207,124,76,,,,
NEO,uncommon,Human,167,207,124,76,,,,
NEO,uncommon,Other,167,207,124,76,,,,
NEO,uncommon,Other,167,207,124,76,,,,
NEO,rare,Human,167,207,124,76,,,,
NEO,rare,Human,167,207,124,76,,,,
NEO,rare,Human,167,207,124,76,,,,
NEO,rare,Human,167,207,124,76,,,,
NEO,rare,Human,167,207,124,76,,,,
NEO,rare,Human,167,207,124,76,,,,
NEO,uncommon,Other,167,207,124,76,,,,
NEO,uncommon,Other,167,207,124,76,,,,
NEO,mythic,Other,167,207,124,76,,,,
NEO,mythic,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,uncommon,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,uncommon,Other,167,207,124,76,,,,
NEO,uncommon,Other,167,207,124,76,,,,
NEO,uncommon,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,uncommon,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,uncommon,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,uncommon,Other,167,207,124,76,,,,
NEO,uncommon,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,uncommon,Other,167,207,124,76,,,,
NEO,uncommon,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,uncommon,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,uncommon,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,uncommon,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,mythic,Other,167,207,124,76,,,,
NEO,mythic,Other,167,207,124,76,,,,
NEO,mythic,Other,167,207,124,76,,,,
NEO,mythic,Other,167,207,124,76,,,,
NEO,mythic,Other,167,207,124,76,,,,
NEO,mythic,Other,167,207,124,76,,,,
NEO,common,Human,167,207,124,76,,,,
NEO,common,Human,167,207,124,76,,,,
NEO,uncommon,Human,167,207,124,76,,,,
NEO,uncommon,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,uncommon,Human,167,207,124,76,,,,
NEO,common,Human,167,207,124,76,,,,
NEO,mythic,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,uncommon,Human,167,207,124,76,,,,
NEO,common,Human,167,207,124,76,,,,
NEO,uncommon,Human,167,207,124,76,,,,
NEO,uncommon,Human,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,common,Human,167,207,124,76,,,,
NEO,uncommon,Human,167,207,124,76,,,,
NEO,rare,Human,167,207,124,76,,,,
NEO,rare,Human,167,207,124,76,,,,
NEO,rare,Human,167,207,124,76,,,,
NEO,uncommon,Other,167,207,124,76,,,,
NEO,uncommon,Human,167,207,124,76,,,,
NEO,uncommon,Human,167,207,124,76,,,,
NEO,common,Human,167,207,124,76,,,,
NEO,common,Human,167,207,124,76,,,,
NEO,uncommon,Human,167,207,124,76,,,,
NEO,rare,Human,167,207,124,76,,,,
NEO,rare,Human,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,uncommon,Human,167,207,124,76,,,,
NEO,common,Human,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,mythic,Other,167,207,124,76,,,,
NEO,uncommon,Other,167,207,124,76,,,,
NEO,rare,Human,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,uncommon,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,mythic,Other,167,207,124,76,,,,
NEO,rare,Human,167,207,124,76,,,,
NEO,rare,Human,167,207,124,76,,,,
NEO,uncommon,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,mythic,Other,167,207,124,76,,,,
NEO,mythic,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,mythic,Other,167,207,124,76,,,,
NEO,mythic,Other,167,207,124,76,,,,
NEO,mythic,Other,167,207,124,76,,,,
NEO,mythic,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,mythic,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,mythic,Other,167,207,124,76,,,,
NEO,mythic,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,mythic,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,mythic,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,rare,Human,167,207,124,76,,,,
NEO,mythic,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,mythic,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,mythic,Other,167,207,124,76,,,,
NEO,mythic,Other,167,207,124,76,,,,
NEO,mythic,Other,167,207,124,76,,,,
NEO,mythic,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,mythic,Other,167,207,124,76,,,,
NEO,mythic,Other,167,207,124,76,,,,
NEO,mythic,Other,167,207,124,76,,,,
NEO,mythic,Other,167,207,124,76,,,,
NEO,mythic,Other,167,207,124,76,,,,
NEO,mythic,Other,167,207,124,76,,,,
NEO,mythic,Other,167,207,124,76,,,,
NEO,rare,Human,167,207,124,76,,,,
NEO,rare,Human,167,207,124,76,,,,
NEO,mythic,Other,167,207,124,76,,,,
NEO,mythic,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,mythic,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,mythic,Other,167,207,124,76,,,,
NEO,mythic,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,rare,Human,167,207,124,76,,,,
NEO,rare,Human,167,207,124,76,,,,
NEO,mythic,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,mythic,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,mythic,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,rare,Human,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,mythic,Other,167,207,124,76,,,,
NEO,mythic,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,mythic,Other,167,207,124,76,,,,
NEO,mythic,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,mythic,Other,167,207,124,76,,,,
NEO,mythic,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,mythic,Other,167,207,124,76,,,,
NEO,mythic,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,rare,Human,167,207,124,76,,,,
NEO,mythic,Other,167,207,124,76,,,,
NEO,mythic,Other,167,207,124,76,,,,
NEO,rare,Human,167,207,124,76,,,,
NEO,rare,Human,167,207,124,76,,,,
NEO,rare,Human,167,207,124,76,,,,
NEO,rare,Human,167,207,124,76,,,,
NEO,rare,Human,167,207,124,76,,,,
NEO,mythic,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,rare,Other,167,207,124,76,,,,
NEO,rare,Human,167,207,124,76,,,,
NEO,common,Other,167,207,124,76,,,,
NEO,uncommon,Other,167,207,124,76,,,,
NEO,uncommon,Human,167,207,124,76,,,,
NEO,uncommon,Other,167,207,124,76,,,,
NEO,uncommon,Other,167,207,124,76,,,,
NEO,mythic,Other,167,207,124,76,,,,
NEO,mythic,Other,167,207,124,76,,,,
PCY,uncommon,Other,55,45,44,0,1.0,117.0,23.0,3.0
PCY,common,Other,55,45,44,0,1.0,117.0,23.0,3.0
PCY,rare,Other,55,45,44,0,1.0,117.0,23.0,3.0
PCY,rare,Other,55,45,44,0,1.0,117.0,23.0,3.0
PCY,rare,Other,55,45,44,0,1.0,117.0,23.0,3.0
PCY,common,Other,55,45,44,0,1.0,117.0,23.0,3.0
PCY,uncommon,Other,55,45,44,0,1.0,117.0,23.0,3.0
PCY,common,Other,55,45,44,0,1.0,117.0,23.0,3.0
PCY,uncommon,Other,55,45,44,0,1.0,117.0,23.0,3.0
PCY,uncommon,Other,55,45,44,0,1.0,117.0,23.0,3.0
PCY,common,Other,55,45,44,0,1.0,117.0,23.0,3.0
PCY,rare,Other,55,45,44,0,1.0,117.0,23.0,3.0
PCY,rare,Human,55,45,44,0,1.0,117.0,23.0,3.0
PCY,common,Other,55,45,44,0,1.0,117.0,23.0,3.0
PCY,rare,Human,55,45,44,0,1.0,117.0,23.0,3.0
PCY,common,Human,55,45,44,0,1.0,117.0,23.0,3.0
PCY,uncommon,Other,55,45,44,0,1.0,117.0,23.0,3.0
PCY,uncommon,Human,55,45,44,0,1.0,117.0,23.0,3.0
PCY,common,Other,55,45,44,0,1.0,117.0,23.0,3.0
PCY,common,Other,55,45,44,0,1.0,117.0,23.0,3.0
PCY,rare,Other,55,45,44,0,1.0,117.0,23.0,3.0
PCY,rare,Other,55,45,44,0,1.0,117.0,23.0,3.0
PCY,uncommon,Human,55,45,44,0,1.0,117.0,23.0,3.0
PCY,common,Human,55,45,44,0,1.0,117.0,23.0,3.0
PCY,uncommon,Human,55,45,44,0,1.0,117.0,23.0,3.0
PCY,common,Other,55,45,44,0,1.0,117.0,23.0,3.0
PCY,common,Human,55,45,44,0,1.0,117.0,23.0,3.0
PCY,rare,Human,55,45,44,0,1.0,117.0,23.0,3.0
PCY,common,Other,55,45,44,0,1.0,117.0,23.0,3.0
PCY,rare,Other,55,45,44,0,1.0,117.0,23.0,3.0
PCY,common,Other,55,45,44,0,1.0,117.0,23.0,3.0
PCY,rare,Other,55,45,44,0,1.0,117.0,23.0,3.0
PCY,uncommon,Other,55,45,44,0,1.0,117.0,23.0,3.0
PCY,uncommon,Other,55,45,44,0,1.0,117.0,23.0,3.0
PCY,common,Other,55,45,44,0,1.0,117.0,23.0,3.0
PCY,common,Other,55,45,44,0,1.0,117.0,23.0,3.0
PCY,rare,Other,55,45,44,0,1.0,117.0,23.0,3.0
PCY,uncommon,Other,55,45,44,0,1.0,117.0,23.0,3.0
PCY,rare,Other,55,45,44,0,1.0,117.0,23.0,3.0
PCY,rare,Other,55,45,44,0,1.0,117.0,23.0,3.0
PCY,uncommon,Other,55,45,44,0,1.0,117.0,23.0,3.0
PCY,common,Other,55,45,44,0,1.0,117.0,23.0,3.0
PCY,common,Other,55,45,44,0,1.0,117.0,23.0,3.0
PCY,uncommon,Other,55,45,44,0,1.0,117.0,23.0,3.0
PCY,common,Other,55,45,44,0,1.0,117.0,23.0,3.0
PCY,common,Other,55,45,44,0,1.0,117.0,23.0,3.0
PCY,rare,Other,55,45,44,0,1.0,117.0,23.0,3.0
PCY,uncommon,Other,55,45,44,0,1.0,117.0,23.0,3.0
PCY,common,Other,55,45,44,0,1.0,117.0,23.0,3.0
PCY,common,Other,55,45,44,0,1.0,117.0,23.0,3.0
PCY,uncommon,Other,55,45,44,0,1.0,117.0,23.0,3.0
PCY,rare,Other,55,45,44,0,1.0,117.0,23.0,3.0
PCY,uncommon,Human,55,45,44,0,1.0,117.0,23.0,3.0
PCY,common,Other,55,45,44,0,1.0,117.0,23.0,3.0
PCY,common,Human,55,45,44,0,1.0,117.0,23.0,3.0
PCY,rare,Other,55,45,44,0,1.0,117.0,23.0,3.0
PCY,rare,Other,55,45,44,0,1.0,117.0,23.0,3.0
PCY,common,Human,55,45,44,0,1.0,117.0,23.0,3.0
PCY,uncommon,Other,55,45,44,0,1.0,117.0,23.0,3.0
PCY,rare,Zombie,55,45,44,0,1.0,117.0,23.0,3.0
PCY,rare,Zombie,55,45,44,0,1.0,117.0,23.0,3.0
PCY,common,Other,55,45,44,0,1.0,117.0,23.0,3.0
PCY,common,Other,55,45,44,0,1.0,117.0,23.0,3.0
PCY,uncommon,Other,55,45,44,0,1.0,117.0,23.0,3.0
PCY,common,Other,55,45,44,0,1.0,117.0,23.0,3.0
PCY,common,Other,55,45,44,0,1.0,117.0,23.0,3.0
PCY,rare,Other,55,45,44,0,1.0,117.0,23.0,3.0
PCY,common,Other,55,45,44,0,1.0,117.0,23.0,3.0
PCY,rare,Other,55,45,44,0,1.0,117.0,23.0,3.0
PCY,uncommon,Other,55,45,44,0,1.0,117.0,23.0,3.0
PCY,uncommon,Other,55,45,44,0,1.0,117.0,23.0,3.0
PCY,uncommon,Other,55,45,44,0,1.0,117.0,23.0,3.0
PCY,uncommon,Other,55,45,44,0,1.0,117.0,23.0,3.0
PCY,common,Other,55,45,44,0,1.0,117.0,23.0,3.0
PCY,rare,Other,55,45,44,0,1.0,117.0,23.0,3.0
